ID,Location,Language,NumberOfSpeakers
30,Montana,Nepali,0
30,Montana,Pakistan N.E.C.,0
30,Montana,Sinhala,452
30,Montana,Other Indo-Iranian languages,0
30,Montana,Other Indo-European languages,170
30,Montana,Finnish,59
30,Montana,Hungarian,172
30,Montana,Turkish,0
30,Montana,Mongolian,0
30,Montana,Telugu,0
30,Montana,Kannada,0
30,Montana,Malayalam,0
30,Montana,Tamil,0
30,Montana,Khmer,0
30,Montana,Vietnamese,0
30,Montana,Chinese,344
30,Montana,Mandarin,13
30,Montana,Min Nan Chinese,0
30,Montana,Cantonese,375
30,Montana,Tibetan,0
30,Montana,Burmese,0
30,Montana,Chin languages,0
30,Montana,Karen languages,0
30,Montana,Thai,19
30,Montana,Lao,0
30,Montana,Iu Mien,0
30,Montana,Hmong,314
30,Montana,Japanese,146
30,Montana,Korean,233
30,Montana,Malay,0
30,Montana,Indonesian,0
30,Montana,Other languages of Asia,0
30,Montana,Filipino,148
30,Montana,Tagalog,294
30,Montana,Cebuano,0
30,Montana,Ilocano,0
30,Montana,Other Philippine languages,0
30,Montana,Chamorro,0
30,Montana,Marshallese,0
30,Montana,Chuukese,0
30,Montana,Samoan,66
30,Montana,Tongan,0
30,Montana,Hawaiian,0
30,Montana,Other Eastern Malayo-Polynesian languages,0
30,Montana,Arabic,1325
30,Montana,Hebrew,0
30,Montana,Assyrian Neo-Aramaic,0
30,Montana,Chaldean Neo-Aramaic,0
30,Montana,Amharic,0
30,Montana,Tigrinya,0
30,Montana,Oromo,0
30,Montana,Somali,0
30,Montana,Other Afro-Asiatic languages,0
30,Montana,Nilo-Saharan languages,0
30,Montana,Swahili,0
30,Montana,Ganda,0
30,Montana,Shona,0
30,Montana,Other Bantu languages,0
30,Montana,Manding languages,0
30,Montana,Other Mande languages,0
30,Montana,Fulah,0
30,Montana,Wolof,0
30,Montana,Akan (incl. Twi),0
30,Montana,Ga,0
30,Montana,Gbe languages,0
30,Montana,Yoruba,0
30,Montana,Edoid languages,0
30,Montana,Igbo,0
30,Montana,Other Niger-Congo languages,0
30,Montana,Other languages of Africa,0
30,Montana,Aleut languages,0
30,Montana,Ojibwa,0
30,Montana,Apache languages,0
30,Montana,Navajo,0
30,Montana,Dakota languages,124
30,Montana,Muskogean languages,0
30,Montana,Keres,0
30,Montana,Cherokee,0
30,Montana,Uto-Aztecan languages,64
30,Montana,Other Native North American languages,4353
30,Montana,Other Central and South American languages,0
30,Montana,English only household,417109
30,Montana,Other and unspecified languages,198
31,Nebraska,Total Nebraska,851167
31,Nebraska,N/A (GQ/vacant),79724
31,Nebraska,Jamaican Creole English,0
31,Nebraska,Other English-based Creole languages,0
31,Nebraska,Haitian,277
31,Nebraska,Kabuverdianu,0
31,Nebraska,German,4426
31,Nebraska,Swiss German,0
31,Nebraska,Pennsylvania German,0
31,Nebraska,Yiddish,0
31,Nebraska,Dutch,0
31,Nebraska,Afrikaans,128
31,Nebraska,Swedish,0
31,Nebraska,Danish,0
31,Nebraska,Norwegian,0
31,Nebraska,Italian,178
31,Nebraska,French,1868
31,Nebraska,Cajun French,0
31,Nebraska,Spanish,59516
31,Nebraska,Portuguese,595
31,Nebraska,Romanian,0
31,Nebraska,Irish,0
31,Nebraska,Greek,43
31,Nebraska,Albanian,0
31,Nebraska,Russian,1391
31,Nebraska,Ukrainian,337
31,Nebraska,Czech,280
31,Nebraska,Slovak,0
31,Nebraska,Polish,855
31,Nebraska,Bulgarian,0
31,Nebraska,Macedonian,0
31,Nebraska,Serbocroatian,0
31,Nebraska,Bosnian,437
31,Nebraska,Croatian,0
31,Nebraska,Serbian,238
31,Nebraska,Lithuanian,224
31,Nebraska,Latvian,66
31,Nebraska,Armenian,0
31,Nebraska,Farsi,1047
31,Nebraska,Dari,0
31,Nebraska,Kurdish,479
31,Nebraska,Pashto,0
31,Nebraska,India N.E.C.,1055
31,Nebraska,Hindi,1343
31,Nebraska,Urdu,170
31,Nebraska,Bengali,146
31,Nebraska,Punjabi,0
31,Nebraska,Konkani,0
31,Nebraska,Marathi,0
31,Nebraska,Gujarati,0
31,Nebraska,Nepali,496
31,Nebraska,Pakistan N.E.C.,0
31,Nebraska,Sinhala,42
31,Nebraska,Other Indo-Iranian languages,0
31,Nebraska,Other Indo-European languages,0
31,Nebraska,Finnish,0
31,Nebraska,Hungarian,0
31,Nebraska,Turkish,172
31,Nebraska,Mongolian,0
31,Nebraska,Telugu,1409
31,Nebraska,Kannada,0
31,Nebraska,Malayalam,0
31,Nebraska,Tamil,338
31,Nebraska,Khmer,0
31,Nebraska,Vietnamese,2799
31,Nebraska,Chinese,988
31,Nebraska,Mandarin,206
31,Nebraska,Min Nan Chinese,0
31,Nebraska,Cantonese,0
31,Nebraska,Tibetan,0
31,Nebraska,Burmese,144
31,Nebraska,Chin languages,0
31,Nebraska,Karen languages,1041
31,Nebraska,Thai,785
31,Nebraska,Lao,0
31,Nebraska,Iu Mien,0
31,Nebraska,Hmong,69
31,Nebraska,Japanese,983
31,Nebraska,Korean,1564
31,Nebraska,Malay,212
31,Nebraska,Indonesian,61
31,Nebraska,Other languages of Asia,332
31,Nebraska,Filipino,231
31,Nebraska,Tagalog,493
31,Nebraska,Cebuano,129
31,Nebraska,Ilocano,0
31,Nebraska,Other Philippine languages,0
31,Nebraska,Chamorro,617
31,Nebraska,Marshallese,0
31,Nebraska,Chuukese,0
31,Nebraska,Samoan,0
31,Nebraska,Tongan,0
31,Nebraska,Hawaiian,0
31,Nebraska,Other Eastern Malayo-Polynesian languages,0
31,Nebraska,Arabic,2792
31,Nebraska,Hebrew,0
31,Nebraska,Assyrian Neo-Aramaic,188
31,Nebraska,Chaldean Neo-Aramaic,0
31,Nebraska,Amharic,0
31,Nebraska,Tigrinya,0
31,Nebraska,Oromo,0
31,Nebraska,Somali,2725
31,Nebraska,Other Afro-Asiatic languages,0
31,Nebraska,Nilo-Saharan languages,991
31,Nebraska,Swahili,880
31,Nebraska,Ganda,0
31,Nebraska,Shona,0
31,Nebraska,Other Bantu languages,52
31,Nebraska,Manding languages,0
31,Nebraska,Other Mande languages,0
31,Nebraska,Fulah,0
31,Nebraska,Wolof,0
31,Nebraska,Akan (incl. Twi),201
31,Nebraska,Ga,0
31,Nebraska,Gbe languages,0
31,Nebraska,Yoruba,0
31,Nebraska,Edoid languages,0
31,Nebraska,Igbo,94
31,Nebraska,Other Niger-Congo languages,0
31,Nebraska,Other languages of Africa,437
31,Nebraska,Aleut languages,0
31,Nebraska,Ojibwa,0
31,Nebraska,Apache languages,0
31,Nebraska,Navajo,0
31,Nebraska,Dakota languages,24
31,Nebraska,Muskogean languages,0
31,Nebraska,Keres,0
31,Nebraska,Cherokee,0
31,Nebraska,Uto-Aztecan languages,0
31,Nebraska,Other Native North American languages,198
31,Nebraska,Other Central and South American languages,24
31,Nebraska,English only household,674616
31,Nebraska,Other and unspecified languages,11
32,Nevada,Total Nevada,1285681
32,Nevada,N/A (GQ/vacant),142129
32,Nevada,Jamaican Creole English,67
32,Nevada,Other English-based Creole languages,305
32,Nevada,Haitian,501
32,Nevada,Kabuverdianu,0
32,Nevada,German,5429
32,Nevada,Swiss German,61
32,Nevada,Pennsylvania German,0
32,Nevada,Yiddish,299
32,Nevada,Dutch,548
32,Nevada,Afrikaans,266
32,Nevada,Swedish,270
32,Nevada,Danish,168
32,Nevada,Norwegian,295
32,Nevada,Italian,2870
32,Nevada,French,4696
32,Nevada,Cajun French,0
32,Nevada,Spanish,228510
32,Nevada,Portuguese,3386
32,Nevada,Romanian,2074
32,Nevada,Irish,0
32,Nevada,Greek,1119
32,Nevada,Albanian,0
32,Nevada,Russian,4247
32,Nevada,Ukrainian,427
32,Nevada,Czech,0
32,Nevada,Slovak,371
32,Nevada,Polish,1597
32,Nevada,Bulgarian,788
32,Nevada,Macedonian,60
32,Nevada,Serbocroatian,0
32,Nevada,Bosnian,104
32,Nevada,Croatian,544
32,Nevada,Serbian,761
32,Nevada,Lithuanian,297
32,Nevada,Latvian,0
32,Nevada,Armenian,1377
32,Nevada,Farsi,2650
32,Nevada,Dari,0
32,Nevada,Kurdish,0
32,Nevada,Pashto,0
32,Nevada,India N.E.C.,110
32,Nevada,Hindi,995
32,Nevada,Urdu,529
32,Nevada,Bengali,679
32,Nevada,Punjabi,437
32,Nevada,Konkani,79
32,Nevada,Marathi,0
32,Nevada,Gujarati,634
32,Nevada,Nepali,65
32,Nevada,Pakistan N.E.C.,0
32,Nevada,Sinhala,435
32,Nevada,Other Indo-Iranian languages,0
32,Nevada,Other Indo-European languages,81
32,Nevada,Finnish,110
32,Nevada,Hungarian,659
32,Nevada,Turkish,352
32,Nevada,Mongolian,239
32,Nevada,Telugu,172
32,Nevada,Kannada,138
32,Nevada,Malayalam,512
32,Nevada,Tamil,201
32,Nevada,Khmer,527
32,Nevada,Vietnamese,4179
32,Nevada,Chinese,8420
32,Nevada,Mandarin,3541
32,Nevada,Min Nan Chinese,500
32,Nevada,Cantonese,3069
32,Nevada,Tibetan,0
32,Nevada,Burmese,0
32,Nevada,Chin languages,0
32,Nevada,Karen languages,0
32,Nevada,Thai,2732
32,Nevada,Lao,424
32,Nevada,Iu Mien,0
32,Nevada,Hmong,402
32,Nevada,Japanese,4850
32,Nevada,Korean,5695
32,Nevada,Malay,376
32,Nevada,Indonesian,465
32,Nevada,Other languages of Asia,187
32,Nevada,Filipino,6672
32,Nevada,Tagalog,31761
32,Nevada,Cebuano,1228
32,Nevada,Ilocano,976
32,Nevada,Other Philippine languages,352
32,Nevada,Chamorro,225
32,Nevada,Marshallese,0
32,Nevada,Chuukese,0
32,Nevada,Samoan,483
32,Nevada,Tongan,41
32,Nevada,Hawaiian,906
32,Nevada,Other Eastern Malayo-Polynesian languages,267
32,Nevada,Arabic,2269
32,Nevada,Hebrew,1979
32,Nevada,Assyrian Neo-Aramaic,68
32,Nevada,Chaldean Neo-Aramaic,0
32,Nevada,Amharic,5178
32,Nevada,Tigrinya,591
32,Nevada,Oromo,0
32,Nevada,Somali,229
32,Nevada,Other Afro-Asiatic languages,319
32,Nevada,Nilo-Saharan languages,0
32,Nevada,Swahili,386
32,Nevada,Ganda,41
32,Nevada,Shona,0
32,Nevada,Other Bantu languages,33
32,Nevada,Manding languages,0
32,Nevada,Other Mande languages,0
32,Nevada,Fulah,0
32,Nevada,Wolof,0
32,Nevada,Akan (incl. Twi),112
32,Nevada,Ga,0
32,Nevada,Gbe languages,0
32,Nevada,Yoruba,481
32,Nevada,Edoid languages,57
32,Nevada,Igbo,0
32,Nevada,Other Niger-Congo languages,0
32,Nevada,Other languages of Africa,50
32,Nevada,Aleut languages,0
32,Nevada,Ojibwa,0
32,Nevada,Apache languages,0
32,Nevada,Navajo,0
32,Nevada,Dakota languages,17
32,Nevada,Muskogean languages,0
32,Nevada,Keres,0
32,Nevada,Cherokee,0
32,Nevada,Uto-Aztecan languages,842
32,Nevada,Other Native North American languages,482
32,Nevada,Other Central and South American languages,0
32,Nevada,English only household,781413
32,Nevada,Other and unspecified languages,213
33,New Hampshire,Total New Hampshire,642298
33,New Hampshire,N/A (GQ/vacant),100905
33,New Hampshire,Jamaican Creole English,301
33,New Hampshire,Other English-based Creole languages,0
33,New Hampshire,Haitian,147
33,New Hampshire,Kabuverdianu,0
33,New Hampshire,German,2900
33,New Hampshire,Swiss German,35
33,New Hampshire,Pennsylvania German,0
33,New Hampshire,Yiddish,0
33,New Hampshire,Dutch,65
33,New Hampshire,Afrikaans,0
33,New Hampshire,Swedish,363
33,New Hampshire,Danish,143
33,New Hampshire,Norwegian,73
33,New Hampshire,Italian,478
33,New Hampshire,French,10464
33,New Hampshire,Cajun French,0
33,New Hampshire,Spanish,15968
33,New Hampshire,Portuguese,3039
33,New Hampshire,Romanian,214
33,New Hampshire,Irish,49
33,New Hampshire,Greek,1052
33,New Hampshire,Albanian,480
33,New Hampshire,Russian,1260
33,New Hampshire,Ukrainian,237
33,New Hampshire,Czech,106
33,New Hampshire,Slovak,0
33,New Hampshire,Polish,588
33,New Hampshire,Bulgarian,126
33,New Hampshire,Macedonian,0
33,New Hampshire,Serbocroatian,0
33,New Hampshire,Bosnian,126
33,New Hampshire,Croatian,0
33,New Hampshire,Serbian,149
33,New Hampshire,Lithuanian,0
33,New Hampshire,Latvian,138
33,New Hampshire,Armenian,132
33,New Hampshire,Farsi,201
33,New Hampshire,Dari,0
33,New Hampshire,Kurdish,0
33,New Hampshire,Pashto,68
33,New Hampshire,India N.E.C.,974
33,New Hampshire,Hindi,652
33,New Hampshire,Urdu,0
33,New Hampshire,Bengali,0
33,New Hampshire,Punjabi,0
33,New Hampshire,Konkani,0
33,New Hampshire,Marathi,263
33,New Hampshire,Gujarati,34
33,New Hampshire,Nepali,920
33,New Hampshire,Pakistan N.E.C.,0
33,New Hampshire,Sinhala,0
33,New Hampshire,Other Indo-Iranian languages,63
33,New Hampshire,Other Indo-European languages,102
33,New Hampshire,Finnish,46
33,New Hampshire,Hungarian,48
33,New Hampshire,Turkish,0
33,New Hampshire,Mongolian,0
33,New Hampshire,Telugu,691
33,New Hampshire,Kannada,103
33,New Hampshire,Malayalam,173
33,New Hampshire,Tamil,634
33,New Hampshire,Khmer,331
33,New Hampshire,Vietnamese,742
33,New Hampshire,Chinese,1866
33,New Hampshire,Mandarin,1166
33,New Hampshire,Min Nan Chinese,100
33,New Hampshire,Cantonese,90
33,New Hampshire,Tibetan,0
33,New Hampshire,Burmese,45
33,New Hampshire,Chin languages,0
33,New Hampshire,Karen languages,0
33,New Hampshire,Thai,571
33,New Hampshire,Lao,0
33,New Hampshire,Iu Mien,0
33,New Hampshire,Hmong,0
33,New Hampshire,Japanese,1084
33,New Hampshire,Korean,627
33,New Hampshire,Malay,0
33,New Hampshire,Indonesian,205
33,New Hampshire,Other languages of Asia,0
33,New Hampshire,Filipino,71
33,New Hampshire,Tagalog,988
33,New Hampshire,Cebuano,90
33,New Hampshire,Ilocano,0
33,New Hampshire,Other Philippine languages,0
33,New Hampshire,Chamorro,0
33,New Hampshire,Marshallese,0
33,New Hampshire,Chuukese,0
33,New Hampshire,Samoan,0
33,New Hampshire,Tongan,0
33,New Hampshire,Hawaiian,0
33,New Hampshire,Other Eastern Malayo-Polynesian languages,0
33,New Hampshire,Arabic,398
33,New Hampshire,Hebrew,42
33,New Hampshire,Assyrian Neo-Aramaic,0
33,New Hampshire,Chaldean Neo-Aramaic,0
33,New Hampshire,Amharic,210
33,New Hampshire,Tigrinya,0
33,New Hampshire,Oromo,0
33,New Hampshire,Somali,106
33,New Hampshire,Other Afro-Asiatic languages,178
33,New Hampshire,Nilo-Saharan languages,364
33,New Hampshire,Swahili,0
33,New Hampshire,Ganda,0
33,New Hampshire,Shona,0
33,New Hampshire,Other Bantu languages,536
33,New Hampshire,Manding languages,0
33,New Hampshire,Other Mande languages,0
33,New Hampshire,Fulah,0
33,New Hampshire,Wolof,0
33,New Hampshire,Akan (incl. Twi),0
33,New Hampshire,Ga,0
33,New Hampshire,Gbe languages,0
33,New Hampshire,Yoruba,0
33,New Hampshire,Edoid languages,0
33,New Hampshire,Igbo,0
33,New Hampshire,Other Niger-Congo languages,0
33,New Hampshire,Other languages of Africa,0
33,New Hampshire,Aleut languages,0
33,New Hampshire,Ojibwa,356
33,New Hampshire,Apache languages,0
33,New Hampshire,Navajo,0
33,New Hampshire,Dakota languages,0
33,New Hampshire,Muskogean languages,0
33,New Hampshire,Keres,0
33,New Hampshire,Cherokee,0
33,New Hampshire,Uto-Aztecan languages,0
33,New Hampshire,Other Native North American languages,0
33,New Hampshire,Other Central and South American languages,0
33,New Hampshire,English only household,487407
33,New Hampshire,Other and unspecified languages,215
34,New Jersey,Total New Jersey,3641854
34,New Jersey,N/A (GQ/vacant),355591
34,New Jersey,Jamaican Creole English,1986
34,New Jersey,Other English-based Creole languages,1784
34,New Jersey,Haitian,20047
34,New Jersey,Kabuverdianu,0
34,New Jersey,German,13584
34,New Jersey,Swiss German,548
34,New Jersey,Pennsylvania German,160
34,New Jersey,Yiddish,2514
34,New Jersey,Dutch,1460
34,New Jersey,Afrikaans,464
34,New Jersey,Swedish,835
34,New Jersey,Danish,414
34,New Jersey,Norwegian,332
34,New Jersey,Italian,37182
34,New Jersey,French,20752
34,New Jersey,Cajun French,0
34,New Jersey,Spanish,544135
34,New Jersey,Portuguese,37089
34,New Jersey,Romanian,2895
34,New Jersey,Irish,621
34,New Jersey,Greek,7644
34,New Jersey,Albanian,4098
34,New Jersey,Russian,24825
34,New Jersey,Ukrainian,4238
34,New Jersey,Czech,856
34,New Jersey,Slovak,1439
34,New Jersey,Polish,28314
34,New Jersey,Bulgarian,1186
34,New Jersey,Macedonian,1505
34,New Jersey,Serbocroatian,451
34,New Jersey,Bosnian,581
34,New Jersey,Croatian,833
34,New Jersey,Serbian,1212
34,New Jersey,Lithuanian,842
34,New Jersey,Latvian,101
34,New Jersey,Armenian,2206
34,New Jersey,Farsi,2331
34,New Jersey,Dari,0
34,New Jersey,Kurdish,164
34,New Jersey,Pashto,60
34,New Jersey,India N.E.C.,886
34,New Jersey,Hindi,36064
34,New Jersey,Urdu,11246
34,New Jersey,Bengali,7457
34,New Jersey,Punjabi,6069
34,New Jersey,Konkani,299
34,New Jersey,Marathi,5376
34,New Jersey,Gujarati,27835
34,New Jersey,Nepali,812
34,New Jersey,Pakistan N.E.C.,183
34,New Jersey,Sinhala,1208
34,New Jersey,Other Indo-Iranian languages,1276
34,New Jersey,Other Indo-European languages,223
34,New Jersey,Finnish,276
34,New Jersey,Hungarian,3460
34,New Jersey,Turkish,6024
34,New Jersey,Mongolian,44
34,New Jersey,Telugu,14198
34,New Jersey,Kannada,1686
34,New Jersey,Malayalam,5118
34,New Jersey,Tamil,9846
34,New Jersey,Khmer,386
34,New Jersey,Vietnamese,6326
34,New Jersey,Chinese,39319
34,New Jersey,Mandarin,13855
34,New Jersey,Min Nan Chinese,1284
34,New Jersey,Cantonese,6625
34,New Jersey,Tibetan,65
34,New Jersey,Burmese,678
34,New Jersey,Chin languages,0
34,New Jersey,Karen languages,0
34,New Jersey,Thai,1302
34,New Jersey,Lao,0
34,New Jersey,Iu Mien,0
34,New Jersey,Hmong,0
34,New Jersey,Japanese,7545
34,New Jersey,Korean,32303
34,New Jersey,Malay,40
34,New Jersey,Indonesian,445
34,New Jersey,Other languages of Asia,853
34,New Jersey,Filipino,10260
34,New Jersey,Tagalog,17981
34,New Jersey,Cebuano,555
34,New Jersey,Ilocano,110
34,New Jersey,Other Philippine languages,390
34,New Jersey,Chamorro,64
34,New Jersey,Marshallese,0
34,New Jersey,Chuukese,0
34,New Jersey,Samoan,441
34,New Jersey,Tongan,0
34,New Jersey,Hawaiian,0
34,New Jersey,Other Eastern Malayo-Polynesian languages,0
34,New Jersey,Arabic,24156
34,New Jersey,Hebrew,8097
34,New Jersey,Assyrian Neo-Aramaic,137
34,New Jersey,Chaldean Neo-Aramaic,0
34,New Jersey,Amharic,768
34,New Jersey,Tigrinya,0
34,New Jersey,Oromo,0
34,New Jersey,Somali,0
34,New Jersey,Other Afro-Asiatic languages,854
34,New Jersey,Nilo-Saharan languages,0
34,New Jersey,Swahili,1901
34,New Jersey,Ganda,59
34,New Jersey,Shona,257
34,New Jersey,Other Bantu languages,292
34,New Jersey,Manding languages,398
34,New Jersey,Other Mande languages,491
34,New Jersey,Fulah,0
34,New Jersey,Wolof,127
34,New Jersey,Akan (incl. Twi),4837
34,New Jersey,Ga,522
34,New Jersey,Gbe languages,361
34,New Jersey,Yoruba,5080
34,New Jersey,Edoid languages,587
34,New Jersey,Igbo,3281
34,New Jersey,Other Niger-Congo languages,1134
34,New Jersey,Other languages of Africa,311
34,New Jersey,Aleut languages,0
34,New Jersey,Ojibwa,299
34,New Jersey,Apache languages,0
34,New Jersey,Navajo,0
34,New Jersey,Dakota languages,0
34,New Jersey,Muskogean languages,0
34,New Jersey,Keres,0
34,New Jersey,Cherokee,0
34,New Jersey,Uto-Aztecan languages,0
34,New Jersey,Other Native North American languages,43
34,New Jersey,Other Central and South American languages,463
34,New Jersey,English only household,2180038
34,New Jersey,Other and unspecified languages,1669
35,New Mexico,Total New Mexico,948470
35,New Mexico,N/A (GQ/vacant),155048
35,New Mexico,Jamaican Creole English,0
35,New Mexico,Other English-based Creole languages,48
35,New Mexico,Haitian,240
35,New Mexico,Kabuverdianu,0
35,New Mexico,German,2424
35,New Mexico,Swiss German,0
35,New Mexico,Pennsylvania German,0
35,New Mexico,Yiddish,64
35,New Mexico,Dutch,149
35,New Mexico,Afrikaans,0
35,New Mexico,Swedish,0
35,New Mexico,Danish,16
35,New Mexico,Norwegian,0
35,New Mexico,Italian,1238
35,New Mexico,French,2194
35,New Mexico,Cajun French,0
35,New Mexico,Spanish,245855
35,New Mexico,Portuguese,91
35,New Mexico,Romanian,0
35,New Mexico,Irish,232
35,New Mexico,Greek,1124
35,New Mexico,Albanian,0
35,New Mexico,Russian,265
35,New Mexico,Ukrainian,71
35,New Mexico,Czech,0
35,New Mexico,Slovak,0
35,New Mexico,Polish,864
35,New Mexico,Bulgarian,289
35,New Mexico,Macedonian,0
35,New Mexico,Serbocroatian,0
35,New Mexico,Bosnian,53
35,New Mexico,Croatian,0
35,New Mexico,Serbian,78
35,New Mexico,Lithuanian,0
35,New Mexico,Latvian,0
35,New Mexico,Armenian,65
35,New Mexico,Farsi,783
35,New Mexico,Dari,0
35,New Mexico,Kurdish,0
35,New Mexico,Pashto,0
35,New Mexico,India N.E.C.,0
35,New Mexico,Hindi,413
35,New Mexico,Urdu,121
35,New Mexico,Bengali,54
35,New Mexico,Punjabi,108
35,New Mexico,Konkani,0
35,New Mexico,Marathi,59
35,New Mexico,Gujarati,214
35,New Mexico,Nepali,408
35,New Mexico,Pakistan N.E.C.,0
35,New Mexico,Sinhala,161
35,New Mexico,Other Indo-Iranian languages,0
35,New Mexico,Other Indo-European languages,229
35,New Mexico,Finnish,0
35,New Mexico,Hungarian,445
35,New Mexico,Turkish,0
35,New Mexico,Mongolian,0
35,New Mexico,Telugu,1162
35,New Mexico,Kannada,0
35,New Mexico,Malayalam,0
35,New Mexico,Tamil,53
35,New Mexico,Khmer,0
35,New Mexico,Vietnamese,1291
35,New Mexico,Chinese,1651
35,New Mexico,Mandarin,1194
35,New Mexico,Min Nan Chinese,0
35,New Mexico,Cantonese,192
35,New Mexico,Tibetan,107
35,New Mexico,Burmese,0
35,New Mexico,Chin languages,0
35,New Mexico,Karen languages,0
35,New Mexico,Thai,206
35,New Mexico,Lao,80
35,New Mexico,Iu Mien,0
35,New Mexico,Hmong,196
35,New Mexico,Japanese,1165
35,New Mexico,Korean,464
35,New Mexico,Malay,55
35,New Mexico,Indonesian,59
35,New Mexico,Other languages of Asia,134
35,New Mexico,Filipino,2051
35,New Mexico,Tagalog,2053
35,New Mexico,Cebuano,65
35,New Mexico,Ilocano,90
35,New Mexico,Other Philippine languages,0
35,New Mexico,Chamorro,49
35,New Mexico,Marshallese,0
35,New Mexico,Chuukese,0
35,New Mexico,Samoan,0
35,New Mexico,Tongan,0
35,New Mexico,Hawaiian,51
35,New Mexico,Other Eastern Malayo-Polynesian languages,0
35,New Mexico,Arabic,639
35,New Mexico,Hebrew,140
35,New Mexico,Assyrian Neo-Aramaic,0
35,New Mexico,Chaldean Neo-Aramaic,0
35,New Mexico,Amharic,0
35,New Mexico,Tigrinya,120
35,New Mexico,Oromo,0
35,New Mexico,Somali,0
35,New Mexico,Other Afro-Asiatic languages,0
35,New Mexico,Nilo-Saharan languages,0
35,New Mexico,Swahili,401
35,New Mexico,Ganda,0
35,New Mexico,Shona,0
35,New Mexico,Other Bantu languages,0
35,New Mexico,Manding languages,0
35,New Mexico,Other Mande languages,0
35,New Mexico,Fulah,0
35,New Mexico,Wolof,0
35,New Mexico,Akan (incl. Twi),65
35,New Mexico,Ga,0
35,New Mexico,Gbe languages,0
35,New Mexico,Yoruba,236
35,New Mexico,Edoid languages,0
35,New Mexico,Igbo,172
35,New Mexico,Other Niger-Congo languages,0
35,New Mexico,Other languages of Africa,0
35,New Mexico,Aleut languages,0
35,New Mexico,Ojibwa,0
35,New Mexico,Apache languages,566
35,New Mexico,Navajo,28852
35,New Mexico,Dakota languages,0
35,New Mexico,Muskogean languages,0
35,New Mexico,Keres,3006
35,New Mexico,Cherokee,0
35,New Mexico,Uto-Aztecan languages,61
35,New Mexico,Other Native North American languages,6636
35,New Mexico,Other Central and South American languages,0
35,New Mexico,English only household,481805
35,New Mexico,Other and unspecified languages,0
36,New York,Total New York,8404205
36,New York,N/A (GQ/vacant),957388
36,New York,Jamaican Creole English,7703
36,New York,Other English-based Creole languages,851
36,New York,Haitian,60026
36,New York,Kabuverdianu,0
36,New York,German,31492
36,New York,Swiss German,268
36,New York,Pennsylvania German,3682
36,New York,Yiddish,42653
36,New York,Dutch,6658
36,New York,Afrikaans,621
36,New York,Swedish,2175
36,New York,Danish,1382
36,New York,Norwegian,1722
36,New York,Italian,86351
36,New York,French,64980
36,New York,Cajun French,0
36,New York,Spanish,1100305
36,New York,Portuguese,24525
36,New York,Romanian,5938
36,New York,Irish,2181
36,New York,Greek,28559
36,New York,Albanian,14880
36,New York,Russian,112327
36,New York,Ukrainian,8877
36,New York,Czech,1345
36,New York,Slovak,1477
36,New York,Polish,37210
36,New York,Bulgarian,1950
36,New York,Macedonian,1514
36,New York,Serbocroatian,839
36,New York,Bosnian,5919
36,New York,Croatian,3535
36,New York,Serbian,3849
36,New York,Lithuanian,2038
36,New York,Latvian,365
36,New York,Armenian,3792
36,New York,Farsi,11130
36,New York,Dari,445
36,New York,Kurdish,362
36,New York,Pashto,2067
36,New York,India N.E.C.,1472
36,New York,Hindi,25837
36,New York,Urdu,25660
36,New York,Bengali,39865
36,New York,Punjabi,11138
36,New York,Konkani,375
36,New York,Marathi,1214
36,New York,Gujarati,6217
36,New York,Nepali,5334
36,New York,Pakistan N.E.C.,1272
36,New York,Sinhala,1055
36,New York,Other Indo-Iranian languages,1253
36,New York,Other Indo-European languages,1432
36,New York,Finnish,558
36,New York,Hungarian,4948
36,New York,Turkish,7674
36,New York,Mongolian,430
36,New York,Telugu,4875
36,New York,Kannada,755
36,New York,Malayalam,9837
36,New York,Tamil,4231
36,New York,Khmer,3001
36,New York,Vietnamese,9235
36,New York,Chinese,156583
36,New York,Mandarin,36110
36,New York,Min Nan Chinese,3128
36,New York,Cantonese,37777
36,New York,Tibetan,2470
36,New York,Burmese,3444
36,New York,Chin languages,0
36,New York,Karen languages,1866
36,New York,Thai,4302
36,New York,Lao,1619
36,New York,Iu Mien,0
36,New York,Hmong,255
36,New York,Japanese,17099
36,New York,Korean,44542
36,New York,Malay,940
36,New York,Indonesian,1910
36,New York,Other languages of Asia,3236
36,New York,Filipino,12167
36,New York,Tagalog,27127
36,New York,Cebuano,633
36,New York,Ilocano,265
36,New York,Other Philippine languages,323
36,New York,Chamorro,67
36,New York,Marshallese,0
36,New York,Chuukese,11
36,New York,Samoan,0
36,New York,Tongan,118
36,New York,Hawaiian,0
36,New York,Other Eastern Malayo-Polynesian languages,0
36,New York,Arabic,38452
36,New York,Hebrew,27233
36,New York,Assyrian Neo-Aramaic,330
36,New York,Chaldean Neo-Aramaic,102
36,New York,Amharic,3460
36,New York,Tigrinya,263
36,New York,Oromo,0
36,New York,Somali,859
36,New York,Other Afro-Asiatic languages,2924
36,New York,Nilo-Saharan languages,241
36,New York,Swahili,2335
36,New York,Ganda,113
36,New York,Shona,122
36,New York,Other Bantu languages,1259
36,New York,Manding languages,1807
36,New York,Other Mande languages,1669
36,New York,Fulah,1695
36,New York,Wolof,1551
36,New York,Akan (incl. Twi),11836
36,New York,Ga,1939
36,New York,Gbe languages,1324
36,New York,Yoruba,5415
